"UID","ID_Base","Categoría","Modelo Principal","Modelo","Submodelo","ctx_precio","precio_num","precio_lista_num","bono_num","Precio_Texto","fuente_texto_raw","Modelo_URL","Archivo_Origen","Fecha","Timestamp","estado","Tipo_Vehiculo"
"8da50c9ecb9b","chevrolet|silverado|silverado","Chevrolet","Silverado","Silverado","Silverado High Country","financiamiento:marca","416500000","431500000","15000000","$416.500.000","Silverado High Country
$41.650.000

Precio con bono: $1,500,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/chevrolet/silverado","dataset_autos_completo_revised.csv","2025-03-03","2026-02-05T23:53:42.597Z","vigente","Pick up"
"7f2753f0bcaf","ford|explorer|explorer","Ford","Explorer","Explorer","Explorer Limited","financiamiento:marca","423300000","443300000","20000000","$423.300.000","Explorer Limited
$42.330.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/ford/explorer","dataset_autos_completo_revised.csv","2024-04-20","2026-02-05T23:53:42.597Z","vigente","SUV"
"21819ecc4911","toyota|rav4|rav4","Toyota","Rav4","RAV4","RAV4 XLE","financiamiento:marca","274700000","274700000","00","$274.700.000","RAV4 XLE
$27.470.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/toyota/rav4","dataset_autos_completo_revised.csv","2024-09-23","2026-02-05T23:53:42.597Z","vigente","SUV"
"9f921e3a9e44","toyota|corolla|corolla","Toyota","Corolla","Corolla","Corolla GLI","financiamiento:marca","155700000","175700000","20000000","$155.700.000","Corolla GLI
$15.570.000

Precio con bono: $2,000,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/toyota/corolla","dataset_autos_completo_revised.csv","2023-11-13","2026-02-05T23:53:42.597Z","vigente","Sedan"
"7cb2d4534c47","kia|morning|morning","Kia","Morning","Morning","Morning LX","financiamiento:marca","93200000","98200000","5000000","$93.200.000","Morning LX
$9.320.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2025-09-10","2026-02-05T23:53:42.597Z","vigente","City Car"
"4e8988572e4d","bmw|serie-3-touring|serie-3-touring","BMW","Serie 3 Touring","Serie 3 Touring","330i Touring M Sport","financiamiento:marca","507900000","507900000","00","$507.900.000","330i Touring M Sport
$50.790.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3-touring","dataset_autos_completo_revised.csv","2024-04-09","2026-02-05T23:53:42.597Z","vigente","Station Wagon"
"ebacf507d58c","bmw|z4|z4","BMW","Z4","Z4","Z4 sDrive20i","financiamiento:marca","533700000","573700000","40000000","$533.700.000","Z4 sDrive20i
$53.370.000

Precio con bono: $4,000,000
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/bmw/z4","dataset_autos_completo_revised.csv","2023-04-10","2026-02-05T23:53:42.597Z","vigente","Convertible"
"bb04e36bfadc","ford|f-150|f-150","Ford","F-150","F-150","F-150 Raptor","financiamiento:marca","486700000","486700000","00","$486.700.000","F-150 Raptor
$48.670.000

Precio con bono: $0
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/ford/f-150","dataset_autos_completo_revised.csv","2023-11-02","2026-02-05T23:53:42.597Z","vigente","Pick up"
"17a51a550985","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GL","financiamiento:marca","162500000","162500000","00","$162.500.000","Jimny GL
$16.250.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2023-05-25","2026-02-05T23:53:42.597Z","vigente","SUV"
"63b639728cd4","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","89100000","104100000","15000000","$89.100.000","Grand i10 HB GLS
$8.910.000

Precio con bono: $1,500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2025-05-01","2026-02-05T23:53:42.597Z","vigente","City Car"
"99a17154a48c","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GLX","financiamiento:marca","167000000","182000000","15000000","$167.000.000","Jimny GLX
$16.700.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2025-03-23","2026-02-05T23:53:42.597Z","vigente","SUV"
"dae3ffb2935e","toyota|yaris|yaris","Toyota","Yaris","Yaris","Yaris Hatchback GLI","financiamiento:marca","130700000","130700000","00","$130.700.000","Yaris Hatchback GLI
$13.070.000

Precio con bono: $0
Tipo: Hatchback
COTIZAR","https://www.ejemplo.com/autos/toyota/yaris","dataset_autos_completo_revised.csv","2025-05-10","2026-02-05T23:53:42.597Z","vigente","Hatchback"
"a6d2fdd02022","mazda|mazda3|mazda3","Mazda","Mazda3","Mazda3","Mazda3 Sport","financiamiento:marca","179800000","189800000","10000000","$179.800.000","Mazda3 Sport
$17.980.000

Precio con bono: $1,000,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/mazda/mazda3","dataset_autos_completo_revised.csv","2023-03-12","2026-02-05T23:53:42.597Z","vigente","Sedan"
"9079ba1f6e98","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","330i M Sport","financiamiento:marca","487200000","492200000","5000000","$487.200.000","330i M Sport
$48.720.000

Precio con bono: $500,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2024-06-07","2026-02-05T23:53:42.597Z","vigente","Sedan"
"0887c889c34e","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GLX","financiamiento:marca","146500000","166500000","20000000","$146.500.000","Jimny GLX
$14.650.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2023-11-02","2026-02-05T23:53:42.597Z","vigente","SUV"
"cd110cdf784f","mazda|cx-5|cx-5","Mazda","Cx-5","CX-5","CX-5 Carbon Edition","financiamiento:marca","282900000","282900000","00","$282.900.000","CX-5 Carbon Edition
$28.290.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/mazda/cx-5","dataset_autos_completo_revised.csv","2024-05-30","2026-02-05T23:53:42.597Z","vigente","SUV"
"300ec523dfb4","ford|explorer|explorer","Ford","Explorer","Explorer","Explorer Limited","financiamiento:marca","485000000","495000000","10000000","$485.000.000","Explorer Limited
$48.500.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/ford/explorer","dataset_autos_completo_revised.csv","2025-07-26","2026-02-05T23:53:42.597Z","vigente","SUV"
"2ceaf31dbe33","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","320i","financiamiento:marca","519400000","519400000","00","$519.400.000","320i
$51.940.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2025-09-12","2026-02-05T23:53:42.597Z","vigente","Sedan"
"2d1eb5362e08","ford|explorer|explorer","Ford","Explorer","Explorer","Explorer ST","financiamiento:marca","437700000","477700000","40000000","$437.700.000","Explorer ST
$43.770.000

Precio con bono: $4,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/ford/explorer","dataset_autos_completo_revised.csv","2025-08-25","2026-02-05T23:53:42.597Z","vigente","SUV"
"61c6d93e722d","chevrolet|spin|spin","Chevrolet","Spin","Spin","Spin Premier","financiamiento:marca","149600000","154600000","5000000","$149.600.000","Spin Premier
$14.960.000

Precio con bono: $500,000
Tipo: Minivan
COTIZAR","https://www.ejemplo.com/autos/chevrolet/spin","dataset_autos_completo_revised.csv","2024-07-09","2026-02-05T23:53:42.597Z","vigente","Minivan"
"fbde36027dcc","mazda|cx-5|cx-5","Mazda","Cx-5","CX-5","CX-5 Signature","financiamiento:marca","253900000","273900000","20000000","$253.900.000","CX-5 Signature
$25.390.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/mazda/cx-5","dataset_autos_completo_revised.csv","2024-08-23","2026-02-05T23:53:42.597Z","vigente","SUV"
"d50551eaedae","toyota|rav4|rav4","Toyota","Rav4","RAV4","RAV4 XLE","financiamiento:marca","257200000","267200000","10000000","$257.200.000","RAV4 XLE
$25.720.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/toyota/rav4","dataset_autos_completo_revised.csv","2024-12-02","2026-02-05T23:53:42.597Z","vigente","SUV"
"cf667207f26a","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","M340i xDrive","financiamiento:marca","456700000","456700000","00","$456.700.000","M340i xDrive
$45.670.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2023-09-27","2026-02-05T23:53:42.597Z","vigente","Sedan"
"7371c2c786ee","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","84400000","94400000","10000000","$84.400.000","Morning EX
$8.440.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2024-10-20","2026-02-05T23:53:42.597Z","vigente","City Car"
"c9fab69023fa","bmw|serie-3-touring|serie-3-touring","BMW","Serie 3 Touring","Serie 3 Touring","330i Touring M Sport","financiamiento:marca","516600000","516600000","00","$516.600.000","330i Touring M Sport
$51.660.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3-touring","dataset_autos_completo_revised.csv","2024-04-09","2026-02-05T23:53:42.597Z","vigente","Station Wagon"
"05897b167f85","suzuki|swift|swift","Suzuki","Swift","Swift","Swift GLX","financiamiento:marca","100900000","110900000","10000000","$100.900.000","Swift GLX
$10.090.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2023-10-04","2026-02-05T23:53:42.597Z","vigente","City Car"
"5338e9c0b5b0","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","87700000","92700000","5000000","$87.700.000","Morning EX
$8.770.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2023-10-20","2026-02-05T23:53:42.597Z","vigente","City Car"
"c615034874f1","hyundai|tucson|tucson","Hyundai","Tucson","Tucson","Tucson TL","financiamiento:marca","239000000","254000000","15000000","$239.000.000","Tucson TL
$23.900.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/hyundai/tucson","dataset_autos_completo_revised.csv","2025-08-07","2026-02-05T23:53:42.597Z","vigente","SUV"
"051654853eff","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage X-Line","financiamiento:marca","259400000","259400000","00","$259.400.000","Sportage X-Line
$25.940.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2024-06-12","2026-02-05T23:53:42.597Z","vigente","SUV"
"c8b17a37018c","mazda|mazda3|mazda3","Mazda","Mazda3","Mazda3","Mazda3 Sedan V","financiamiento:marca","208200000","208200000","00","$208.200.000","Mazda3 Sedan V
$20.820.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/mazda/mazda3","dataset_autos_completo_revised.csv","2024-08-19","2026-02-05T23:53:42.597Z","vigente","Sedan"
"cf4e04040e2d","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GL","financiamiento:marca","163100000","168100000","5000000","$163.100.000","Jimny GL
$16.310.000

Precio con bono: $500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2023-05-11","2026-02-05T23:53:42.597Z","vigente","SUV"
"59a1a9015074","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","M340i xDrive","financiamiento:marca","465800000","465800000","00","$465.800.000","M340i xDrive
$46.580.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2024-02-08","2026-02-05T23:53:42.597Z","vigente","Sedan"
"69faa9b9edb0","bmw|z4|z4","BMW","Z4","Z4","Z4 M40i","financiamiento:marca","652200000","662200000","10000000","$652.200.000","Z4 M40i
$65.220.000

Precio con bono: $1,000,000
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/bmw/z4","dataset_autos_completo_revised.csv","2025-05-11","2026-02-05T23:53:42.597Z","vigente","Convertible"
"3c171da484bd","bmw|z4|z4","BMW","Z4","Z4","Z4 M40i","financiamiento:marca","609900000","609900000","00","$609.900.000","Z4 M40i
$60.990.000

Precio con bono: $0
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/bmw/z4","dataset_autos_completo_revised.csv","2024-01-26","2026-02-05T23:53:42.597Z","vigente","Convertible"
"f221d3871025","ford|mustang|mustang","Ford","Mustang","Mustang","Mustang Mach 1","financiamiento:marca","422600000","442600000","20000000","$422.600.000","Mustang Mach 1
$42.260.000

Precio con bono: $2,000,000
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/ford/mustang","dataset_autos_completo_revised.csv","2024-07-14","2026-02-05T23:53:42.597Z","vigente","Coupé"
"735cb091998b","kia|morning|morning","Kia","Morning","Morning","Morning LX","financiamiento:marca","90200000","90200000","00","$90.200.000","Morning LX
$9.020.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2023-07-29","2026-02-05T23:53:42.597Z","vigente","City Car"
"8527acbf1490","toyota|rav4|rav4","Toyota","Rav4","RAV4","RAV4 Adventure","financiamiento:marca","260800000","260800000","00","$260.800.000","RAV4 Adventure
$26.080.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/toyota/rav4","dataset_autos_completo_revised.csv","2024-10-14","2026-02-05T23:53:42.597Z","vigente","SUV"
"cc5c50a6085e","bmw|serie-3-touring|serie-3-touring","BMW","Serie 3 Touring","Serie 3 Touring","330i Touring M Sport","financiamiento:marca","526500000","526500000","00","$526.500.000","330i Touring M Sport
$52.650.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3-touring","dataset_autos_completo_revised.csv","2024-05-13","2026-02-05T23:53:42.597Z","vigente","Station Wagon"
"f4aa9aa4f9c9","ford|explorer|explorer","Ford","Explorer","Explorer","Explorer Limited","financiamiento:marca","420700000","450700000","30000000","$420.700.000","Explorer Limited
$42.070.000

Precio con bono: $3,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/ford/explorer","dataset_autos_completo_revised.csv","2024-06-23","2026-02-05T23:53:42.597Z","vigente","SUV"
"2f0afcf1c010","suzuki|swift|swift","Suzuki","Swift","Swift","Swift GLX","financiamiento:marca","104000000","114000000","10000000","$104.000.000","Swift GLX
$10.400.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2025-02-10","2026-02-05T23:53:42.597Z","vigente","City Car"
"961a603f8edf","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","M340i xDrive","financiamiento:marca","474600000","474600000","00","$474.600.000","M340i xDrive
$47.460.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2023-08-17","2026-02-05T23:53:42.597Z","vigente","Sedan"
"c80d5736f16f","chevrolet|silverado|silverado","Chevrolet","Silverado","Silverado","Silverado Trail Boss","financiamiento:marca","381000000","421000000","40000000","$381.000.000","Silverado Trail Boss
$38.100.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/chevrolet/silverado","dataset_autos_completo_revised.csv","2025-07-28","2026-02-05T23:53:42.597Z","vigente","Pick up"
"0f268dd9706d","bmw|z4|z4","BMW","Z4","Z4","Z4 M40i","financiamiento:marca","616900000","616900000","00","$616.900.000","Z4 M40i
$61.690.000

Precio con bono: $0
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/bmw/z4","dataset_autos_completo_revised.csv","2024-04-27","2026-02-05T23:53:42.597Z","vigente","Convertible"
"f392c871a16d","ford|explorer|explorer","Ford","Explorer","Explorer","Explorer ST","financiamiento:marca","486900000","486900000","00","$486.900.000","Explorer ST
$48.690.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/ford/explorer","dataset_autos_completo_revised.csv","2025-10-08","2026-02-05T23:53:42.597Z","vigente","SUV"
"0bf980eb8cf5","ford|f-150|f-150","Ford","F-150","F-150","F-150 Lariat","financiamiento:marca","543100000","558100000","15000000","$543.100.000","F-150 Lariat
$54.310.000

Precio con bono: $1,500,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/ford/f-150","dataset_autos_completo_revised.csv","2025-12-04","2026-02-05T23:53:42.597Z","vigente","Pick up"
"6f4308762547","chevrolet|tracker|tracker","Chevrolet","Tracker","Tracker","Tracker LTZ AT","financiamiento:marca","169600000","189600000","20000000","$169.600.000","Tracker LTZ AT
$16.960.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/chevrolet/tracker","dataset_autos_completo_revised.csv","2025-05-10","2026-02-05T23:53:42.597Z","vigente","SUV"
"1849c969128a","toyota|rav4|rav4","Toyota","Rav4","RAV4","RAV4 Hybrid Limited","financiamiento:marca","247700000","247700000","00","$247.700.000","RAV4 Hybrid Limited
$24.770.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/toyota/rav4","dataset_autos_completo_revised.csv","2023-04-16","2026-02-05T23:53:42.597Z","vigente","SUV"
"3f4735216117","bmw|serie-3-touring|serie-3-touring","BMW","Serie 3 Touring","Serie 3 Touring","330i Touring M Sport","financiamiento:marca","540100000","540100000","00","$540.100.000","330i Touring M Sport
$54.010.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3-touring","dataset_autos_completo_revised.csv","2024-08-27","2026-02-05T23:53:42.597Z","vigente","Station Wagon"
"a7317c2cf1c5","ford|f-150|f-150","Ford","F-150","F-150","F-150 Lariat","financiamiento:marca","461700000","501700000","40000000","$461.700.000","F-150 Lariat
$46.170.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/ford/f-150","dataset_autos_completo_revised.csv","2024-12-16","2026-02-05T23:53:42.597Z","vigente","Pick up"
"ae195f4daea2","mazda|cx-5|cx-5","Mazda","Cx-5","CX-5","CX-5 R","financiamiento:marca","291700000","291700000","00","$291.700.000","CX-5 R
$29.170.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/mazda/cx-5","dataset_autos_completo_revised.csv","2025-03-21","2026-02-05T23:53:42.597Z","vigente","SUV"
"160e1e14ea81","toyota|hilux|hilux","Toyota","Hilux","Hilux","Hilux DX Cabina Simple","financiamiento:marca","314600000","324600000","10000000","$314.600.000","Hilux DX Cabina Simple
$31.460.000

Precio con bono: $1,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/toyota/hilux","dataset_autos_completo_revised.csv","2024-12-24","2026-02-05T23:53:42.597Z","vigente","Pick up"
"eed1b1f95f05","toyota|supra|supra","Toyota","Supra","Supra","GR Supra 3.0L Turbo","financiamiento:marca","589500000","594500000","5000000","$589.500.000","GR Supra 3.0L Turbo
$58.950.000

Precio con bono: $500,000
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/toyota/supra","dataset_autos_completo_revised.csv","2025-02-02","2026-02-05T23:53:42.597Z","vigente","Coupé"
"522f44da15fe","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","95200000","95200000","00","$95.200.000","Grand i10 HB GLS
$9.520.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2023-08-24","2026-02-05T23:53:42.597Z","vigente","City Car"
"148b7120fa2a","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","103100000","103100000","00","$103.100.000","Grand i10 HB GLS
$10.310.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-05-18","2026-02-05T23:53:42.597Z","vigente","City Car"
"e955458a1b09","suzuki|swift|swift","Suzuki","Swift","Swift","Swift Sport Turbo","financiamiento:marca","106700000","116700000","10000000","$106.700.000","Swift Sport Turbo
$10.670.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2025-06-14","2026-02-05T23:53:42.597Z","vigente","City Car"
"9b53adebfb00","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","93700000","98700000","5000000","$93.700.000","Grand i10 HB GLS
$9.370.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-02-10","2026-02-05T23:53:42.597Z","vigente","City Car"
"cafc2f956202","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","90700000","95700000","5000000","$90.700.000","Morning EX
$9.070.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2024-11-10","2026-02-05T23:53:42.597Z","vigente","City Car"
"07b881c51253","ford|f-150|f-150","Ford","F-150","F-150","F-150 Lariat","financiamiento:marca","418100000","458100000","40000000","$418.100.000","F-150 Lariat
$41.810.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/ford/f-150","dataset_autos_completo_revised.csv","2023-03-22","2026-02-05T23:53:42.597Z","vigente","Pick up"
"30df3534aba2","suzuki|swift|swift","Suzuki","Swift","Swift","Swift Hybrid","financiamiento:marca","109000000","109000000","00","$109.000.000","Swift Hybrid
$10.900.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2023-01-02","2026-02-05T23:53:42.597Z","vigente","City Car"
"23bda8004820","bmw|z4|z4","BMW","Z4","Z4","Z4 sDrive20i","financiamiento:marca","668400000","668400000","00","$668.400.000","Z4 sDrive20i
$66.840.000

Precio con bono: $0
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/bmw/z4","dataset_autos_completo_revised.csv","2024-11-06","2026-02-05T23:53:42.597Z","vigente","Convertible"
"95bfec074bc4","toyota|supra|supra","Toyota","Supra","Supra","GR Supra 3.0L Turbo","financiamiento:marca","551800000","551800000","00","$551.800.000","GR Supra 3.0L Turbo
$55.180.000

Precio con bono: $0
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/toyota/supra","dataset_autos_completo_revised.csv","2023-03-20","2026-02-05T23:53:42.597Z","vigente","Coupé"
"ffbb95a76177","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","95300000","95300000","00","$95.300.000","Morning EX
$9.530.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2024-07-24","2026-02-05T23:53:42.597Z","vigente","City Car"
"2bde830c5d40","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","80000000","90000000","10000000","$80.000.000","Morning EX
$8.000.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2023-10-25","2026-02-05T23:53:42.597Z","vigente","City Car"
"756a1f70d1dc","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","98700000","98700000","00","$98.700.000","Morning EX
$9.870.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2024-05-07","2026-02-05T23:53:42.597Z","vigente","City Car"
"a6c5df51bea5","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","109800000","109800000","00","$109.800.000","Grand i10 HB GLS
$10.980.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2025-11-28","2026-02-05T23:53:42.597Z","vigente","City Car"
"1d21d29406cf","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","91900000","96900000","5000000","$91.900.000","Grand i10 HB GLS
$9.190.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-01-20","2026-02-05T23:53:42.597Z","vigente","City Car"
"bd00dfe02596","toyota|hilux|hilux","Toyota","Hilux","Hilux","Hilux GR-Sport","financiamiento:marca","288300000","288300000","00","$288.300.000","Hilux GR-Sport
$28.830.000

Precio con bono: $0
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/toyota/hilux","dataset_autos_completo_revised.csv","2023-07-28","2026-02-05T23:53:42.597Z","vigente","Pick up"
"11b8bd7c4f33","hyundai|tucson|tucson","Hyundai","Tucson","Tucson","Tucson TL","financiamiento:marca","254700000","254700000","00","$254.700.000","Tucson TL
$25.470.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/hyundai/tucson","dataset_autos_completo_revised.csv","2025-05-24","2026-02-05T23:53:42.597Z","vigente","SUV"
"6a256aec754d","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GL","financiamiento:marca","189400000","189400000","00","$189.400.000","Jimny GL
$18.940.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2025-05-01","2026-02-05T23:53:42.597Z","vigente","SUV"
"06fe0f031fd2","suzuki|swift|swift","Suzuki","Swift","Swift","Swift GLX","financiamiento:marca","99200000","109200000","10000000","$99.200.000","Swift GLX
$9.920.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2023-12-04","2026-02-05T23:53:42.597Z","vigente","City Car"
"3ea7303a4824","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage GT-Line","financiamiento:marca","269300000","269300000","00","$269.300.000","Sportage GT-Line
$26.930.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2025-01-03","2026-02-05T23:53:42.597Z","vigente","SUV"
"d13e2fa6a657","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GL","financiamiento:marca","181700000","181700000","00","$181.700.000","Jimny GL
$18.170.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2024-08-01","2026-02-05T23:53:42.597Z","vigente","SUV"
