UID;ID_Base;Categoría;Modelo Principal;Modelo;Submodelo;ctx_precio;precio_num;precio_lista_num;bono_num;Precio_Texto;fuente_texto_raw;Modelo_URL;Archivo_Origen;Fecha;Timestamp;texto_base_tipo;Tipo_Vehiculo;estado
650DD7547483;C7E9ECBC;GEELY;COOLRAY;COOLRAY;Exclusive DCT;;18.490.000;18.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
26050FABB21C;C7E9ECBC;GEELY;COOLRAY;COOLRAY;Exclusive DCT;;18.490.000;18.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
F7CB47BF3B45;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
BD0EF87D0B8F;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
324FE6BCE9E9;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
40EA6C3EE098;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
049DB466DF70;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
99ABE9D98304;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
83CF974C8A5E;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
351EAD8CE3F9;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
0E36091AA93E;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
28AE62D82D9B;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
2DDE2D5D843A;DE3474D1;GEELY;COOLRAY;COOLRAY;LITE POP;;12.490.000;12.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
CBBF584420E9;B9A53162;GEELY;COOLRAY;COOLRAY;LITE POP PLUS;;13.290.000;13.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
F7DAF1735652;B9A53162;GEELY;COOLRAY;COOLRAY;LITE POP PLUS;;13.290.000;13.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
4CCD255F0E20;B9A53162;GEELY;COOLRAY;COOLRAY;LITE POP PLUS;;13.290.000;13.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
9764F4ECBD23;B9A53162;GEELY;COOLRAY;COOLRAY;LITE POP PLUS;;13.290.000;13.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
5,54906E+11;B9A53162;GEELY;COOLRAY;COOLRAY;LITE POP PLUS;;13.290.000;13.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
A2560CDA13AD;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
5FDD17CFF196;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
5A25634620E4;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
69716EB9C18F;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
848E227581D5;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
9ACDD7C13A7A;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
2ED0AC24C709;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
4EB00C855F45;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
038BB6DACEF6;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
6AC6E711AF44;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
4F6D20FFAD22;B54BB0FC;GEELY;COOLRAY;COOLRAY;LITE PRIME;;13.490.000;13.490.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
541E788B1EC0;72AC736B;GEELY;COOLRAY;COOLRAY;LITE PRIME PLUS;;14.290.000;14.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
DE64F29BA768;72AC736B;GEELY;COOLRAY;COOLRAY;LITE PRIME PLUS;;14.290.000;14.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
B3B6489858FD;72AC736B;GEELY;COOLRAY;COOLRAY;LITE PRIME PLUS;;14.290.000;14.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
5F4A4C462095;72AC736B;GEELY;COOLRAY;COOLRAY;LITE PRIME PLUS;;14.290.000;14.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
F5E4F9A3235D;72AC736B;GEELY;COOLRAY;COOLRAY;LITE PRIME PLUS;;14.290.000;14.290.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
D13E8E9B4655;C15E25C4;GEELY;COOLRAY;COOLRAY;Sport DCT;;19.990.000;19.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
4595A3881662;C15E25C4;GEELY;COOLRAY;COOLRAY;Sport DCT;;17.990.000;17.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
9CB5457895CF;C15E25C4;GEELY;COOLRAY;COOLRAY;Sport DCT;;17.990.000;17.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
D6CD5D1D7EE8;C15E25C4;GEELY;COOLRAY;COOLRAY;Sport DCT;;17.990.000;17.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
AE65FE7B28B4;C15E25C4;GEELY;COOLRAY;COOLRAY;Sport DCT;;17.990.000;17.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
56A6D8911F54;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.990.000;11.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2024;;;SUV;
1AE3A10255EE;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.990.000;11.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;SUV;
FA14D3268F48;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.990.000;11.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;SUV;
1C80491F74F8;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;11.990.000;11.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
F23E38F93D11;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
B0CC0ED74492;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
1745BDECB692;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
B630C91DBB6D;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
5202416D965B;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
BBAB8011556D;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;11.990.000;11.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
BEEE5C074D40;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;11.990.000;11.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
B3D8F0AE5586;75210ED6;GEELY;GX3 pro;GX3 pro;Active 1.5 MT;;11.990.000;11.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
A7F498E0FD04;A4E27963;GEELY;GX3 pro;GX3 pro;Comfort MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
54B8CA9A8F91;A4E27963;GEELY;GX3 pro;GX3 pro;Comfort MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
AF93D130D6D1;A4E27963;GEELY;GX3 pro;GX3 pro;Comfort MT;;10.790.000;10.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
79AAEC140AB6;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.990.000;12.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2024;;;SUV;
0C30C53EADC6;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.990.000;12.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;SUV;
5CE07AAB0B5E;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.990.000;12.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;SUV;
347E4C7F1401;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.690.000;12.990.000;1.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
BFEA9F7DC732;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.690.000;12.990.000;1.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
222E008C8758;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.190.000;12.990.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
9C3185BA859E;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.190.000;12.990.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
793198CD1544;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.190.000;12.990.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
69ABFC81C28A;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;11.190.000;12.990.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
C9B759702C29;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;12.990.000;12.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
872B0997E7FD;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;12.990.000;12.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
77BC1905333E;249DF839;GEELY;GX3 pro;GX3 pro;Elite CVT;;12.990.000;12.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
0BBCD75DED77;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;24.690.000;24.690.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;SUV;
FED4927EDE70;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;24.690.000;24.690.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;SUV;
A3E3D4D6A9B9;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;24.690.000;24.690.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
94DB6E162A03;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;24.690.000;24.690.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
12636D1F2BE3;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
BD99428F8AF4;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
A23B28537969;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
8A83876C0CDD;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
31B17C079DBB;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
15FA9C3C3D45;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
80D8B192FB7F;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
6E7F626481B7;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
C2E8F8AF06C4;E766F25E;GEELY;OKAVANGO;OKAVANGO;EXCLUSIVE;;23.690.000;24.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
124F349E28E5;47FE696D;GEELY;OKAVANGO;OKAVANGO;SIGNATURE;;25.690.000;26.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
DD44CC4217C4;47FE696D;GEELY;OKAVANGO;OKAVANGO;SIGNATURE;;25.690.000;26.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
E7328855490E;47FE696D;GEELY;OKAVANGO;OKAVANGO;SIGNATURE;;25.690.000;26.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
0344D5A523CB;47FE696D;GEELY;OKAVANGO;OKAVANGO;SIGNATURE;;25.690.000;26.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
FE9FA1983CD5;47FE696D;GEELY;OKAVANGO;OKAVANGO;SIGNATURE;;25.690.000;26.690.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
0A672E3C7281;708092B1;GMW;WINGLE 7;WINGLE 7;DELUXE 4X2;;15.290.000;17.990.000;2.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
6E7B81EB25C7;708092B1;GMW;WINGLE 7;WINGLE 7;DELUXE 4X2;;15.290.000;17.990.000;2.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
BC6723F300F5;811CE727;GMW;WINGLE 7;WINGLE 7;DELUXE 4X4;;16.790.000;19.490.000;2.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
B13C0E84099B;811CE727;GMW;WINGLE 7;WINGLE 7;DELUXE 4X4;;16.790.000;19.490.000;2.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
B1D3D4732B38;DA52726E;GWM;Nueva Poer;Nueva Poer;DELUXE 4x2;;19.390.000;20.990.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
02BC8C5D8266;DA52726E;GWM;Nueva Poer;Nueva Poer;DELUXE 4x2;;19.390.000;20.990.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
473C3F2B50CC;DA52726E;GWM;Nueva Poer;Nueva Poer;DELUXE 4x2;;19.390.000;20.990.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
EE539654E254;DA52726E;GWM;Nueva Poer;Nueva Poer;DELUXE 4x2;;19.390.000;20.990.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
580F3D1D5680;DA52726E;GWM;Nueva Poer;Nueva Poer;DELUXE 4x2;;19.390.000;20.990.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
5865797321DC;D87ABB7F;GWM;Nueva Poer;Nueva Poer;DELUXE 4x4;;20.890.000;22.490.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
FF801076676C;D87ABB7F;GWM;Nueva Poer;Nueva Poer;DELUXE 4x4;;20.890.000;22.490.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
F364E5F83FFA;D87ABB7F;GWM;Nueva Poer;Nueva Poer;DELUXE 4x4;;20.890.000;22.490.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
1785F1495381;D87ABB7F;GWM;Nueva Poer;Nueva Poer;DELUXE 4x4;;20.890.000;22.490.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
F5511D7617A2;D87ABB7F;GWM;Nueva Poer;Nueva Poer;DELUXE 4x4;;20.890.000;22.490.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
62397B9E2F5A;423FAA8E;GWM;Nueva Poer;Nueva Poer;ELITE 4x2;;18.590.000;20.290.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
C7FA26896CE6;423FAA8E;GWM;Nueva Poer;Nueva Poer;ELITE 4x2;;18.590.000;20.290.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
25B5F75F5473;423FAA8E;GWM;Nueva Poer;Nueva Poer;ELITE 4x2;;18.590.000;20.290.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
EB06567901F1;423FAA8E;GWM;Nueva Poer;Nueva Poer;ELITE 4x2;;18.590.000;20.290.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
5B00B8E1055E;423FAA8E;GWM;Nueva Poer;Nueva Poer;ELITE 4x2;;18.590.000;20.290.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
4BAD1F81EF4C;FA4F007E;GWM;Nueva Poer;Nueva Poer;ELITE 4x4;;20.090.000;21.790.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
70A493A92433;FA4F007E;GWM;Nueva Poer;Nueva Poer;ELITE 4x4;;20.090.000;21.790.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
8DED1E57630D;FA4F007E;GWM;Nueva Poer;Nueva Poer;ELITE 4x4;;20.090.000;21.790.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
44857B6A05F1;FA4F007E;GWM;Nueva Poer;Nueva Poer;ELITE 4x4;;20.090.000;21.790.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
CEFFBD3F9053;FA4F007E;GWM;Nueva Poer;Nueva Poer;ELITE 4x4;;20.090.000;21.790.000;1.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
1318EF858D68;D791C081;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 2.4 4x4;;27.690.000;30.490.000;2.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
74EA03C24A9A;D791C081;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 2.4 4x4;;27.690.000;30.490.000;2.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
D3CC10EF1ADB;D791C081;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 2.4 4x4;;27.690.000;30.490.000;2.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
9E1C0BDCA024;D791C081;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 2.4 4x4;;27.690.000;30.490.000;2.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
4A07D249597D;D791C081;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 2.4 4x4;;27.690.000;30.490.000;2.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
282CBDC34F7E;CD8C4004;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4;;27.590.000;27.790.000;200.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
82AB3FC4A9F9;CD8C4004;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4;;25.790.000;27.790.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
A2C129B4339E;CD8C4004;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4;;23.790.000;27.190.000;3.400.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
D1EA336A4745;CD8C4004;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4;;25.790.000;27.790.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
B9793EE35D38;CD8C4004;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4;;25.790.000;27.790.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
5AFD490BAA4D;84A732D0;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4 AT;;25.780.000;27.780.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
DFBAA75DFAB8;84A732D0;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4 AT;;27.690.000;30.490.000;2.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
248C7F5ADACC;84A732D0;GWM;Nueva Poer Plus;Nueva Poer Plus;DELUXE 4x4 AT;;27.690.000;30.490.000;2.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
BF08605A6902;459897CF;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 2.4 4x4;;25.590.000;27.890.000;2.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
99296475AC32;459897CF;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 2.4 4x4;;25.590.000;27.890.000;2.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
D3E6378659AF;459897CF;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 2.4 4x4;;25.590.000;27.890.000;2.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
C0D69F134867;459897CF;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 2.4 4x4;;25.590.000;27.890.000;2.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
3B96F0EAE23E;459897CF;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 2.4 4x4;;25.590.000;27.890.000;2.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
968FC9CB5A32;2ED46467;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 4x2;;22.590.000;24.390.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Pickup;
A0CCF5838189;2ED46467;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 4x2;;22.790.000;24.390.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Pickup;
67482B40A4FF;2ED46467;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 4x2;;22.290.000;24.290.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
2394B5170032;2ED46467;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 4x2;;22.790.000;24.390.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Pickup;
29B62BE625A4;2ED46467;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 4x2;;22.790.000;24.390.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Pickup;
FD40A6630A4B;0EC499EC;GWM;Nueva Poer Plus;Nueva Poer Plus;ELITE 4x2 AT;;22.790.000;24.390.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Pickup;
