UID,ID_Base,Categoría,Modelo Principal,Modelo,Submodelo,ctx_precio,precio_num,precio_lista_num,bono_num,Precio_Texto,fuente_texto_raw,Modelo_URL,Archivo_Origen,Fecha,Timestamp,estado,Tipo_Vehiculo
cd110cdf784f,mazda|cx-5|cx-5-carbon-edition,Mazda,CX-5,CX-5 Carbon Edition,CX-5 Carbon Edition,financiamiento:marca,28290000.0,28290000.0,0.0,$28.290.000,"CX-5 Carbon Edition
$28.290.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/mazda/cx-5,mazda_data.csv,2024-05-30,2024-05-30 00:00:00,nuevo,SUV
300ec523dfb4,ford|explorer|explorer-limited,Ford,Explorer,Explorer Limited,Explorer Limited,financiamiento:marca,48500000.0,49500000.0,1000000.0,$48.500.000,"Explorer Limited
$48.500.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2025-07-26,2025-07-26 00:00:00,por_llegar,SUV
2ceaf31dbe33,bmw|serie-3|320i,BMW,Serie 3,320i,320i,financiamiento:marca,51940000.0,51940000.0,0.0,$51.940.000,"320i
$51.940.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2025-09-12,2025-09-12 00:00:00,vigente,Sedan
2d1eb5362e08,ford|explorer|explorer-st,Ford,Explorer,Explorer ST,Explorer ST,financiamiento:marca,43770000.0,47770000.0,4000000.0,$43.770.000,"Explorer ST
$43.770.000

Precio con bono: $4,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2025-08-25,2025-08-25 00:00:00,nuevo,SUV
61c6d93e722d,chevrolet|spin|spin-premier,Chevrolet,Spin,Spin Premier,Spin Premier,financiamiento:marca,14960000.0,15460000.0,500000.0,$14.960.000,"Spin Premier
$14.960.000

Precio con bono: $500,000
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2024-07-09,2024-07-09 00:00:00,por_llegar,Minivan
fbde36027dcc,mazda|cx-5|cx-5-signature,Mazda,CX-5,CX-5 Signature,CX-5 Signature,financiamiento:marca,25390000.0,27390000.0,2000000.0,$25.390.000,"CX-5 Signature
$25.390.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/mazda/cx-5,mazda_data.csv,2024-08-23,2024-08-23 00:00:00,vigente,SUV
d50551eaedae,toyota|rav4|rav4-xle,Toyota,RAV4,RAV4 XLE,RAV4 XLE,financiamiento:marca,25720000.0,26720000.0,1000000.0,$25.720.000,"RAV4 XLE
$25.720.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/toyota/rav4,toyota_data.csv,2024-12-02,2024-12-02 00:00:00,vigente,SUV
cf667207f26a,bmw|serie-3|m340i-xdrive,BMW,Serie 3,M340i xDrive,M340i xDrive,financiamiento:marca,45670000.0,45670000.0,0.0,$45.670.000,"M340i xDrive
$45.670.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2023-09-27,2023-09-27 00:00:00,por_llegar,Sedan
7371c2c786ee,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,8440000.0,9440000.0,1000000.0,$8.440.000,"Morning EX
$8.440.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2024-10-20,2024-10-20 00:00:00,vigente,City Car
c9fab69023fa,bmw|serie-3-touring|330i-touring-m-sport,BMW,Serie 3 Touring,330i Touring M Sport,330i Touring M Sport,financiamiento:marca,51660000.0,51660000.0,0.0,$51.660.000,"330i Touring M Sport
$51.660.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3-touring,bmw_data.csv,2024-04-09,2024-04-09 00:00:00,vigente,Station Wagon
05897b167f85,suzuki|swift|swift-glx,Suzuki,Swift,Swift GLX,Swift GLX,financiamiento:marca,10090000.0,11090000.0,1000000.0,$10.090.000,"Swift GLX
$10.090.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2023-10-04,2023-10-04 00:00:00,nuevo,City Car
5338e9c0b5b0,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,8770000.0,9270000.0,500000.0,$8.770.000,"Morning EX
$8.770.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-10-20,2023-10-20 00:00:00,vigente,City Car
c615034874f1,hyundai|tucson|tucson-tl,Hyundai,Tucson,Tucson TL,Tucson TL,financiamiento:marca,23900000.0,25400000.0,1500000.0,$23.900.000,"Tucson TL
$23.900.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/hyundai/tucson,hyundai_data.csv,2025-08-07,2025-08-07 00:00:00,por_llegar,SUV
051654853eff,kia|sportage|sportage-x-line,Kia,Sportage,Sportage X-Line,Sportage X-Line,financiamiento:marca,25940000.0,25940000.0,0.0,$25.940.000,"Sportage X-Line
$25.940.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2024-06-12,2024-06-12 00:00:00,vigente,SUV
c8b17a37018c,mazda|mazda3|mazda3-sedan-v,Mazda,Mazda3,Mazda3 Sedan V,Mazda3 Sedan V,financiamiento:marca,20820000.0,20820000.0,0.0,$20.820.000,"Mazda3 Sedan V
$20.820.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/mazda/mazda3,mazda_data.csv,2024-08-19,2024-08-19 00:00:00,vigente,Sedan
cf4e04040e2d,suzuki|jimny|jimny-gl,Suzuki,Jimny,Jimny GL,Jimny GL,financiamiento:marca,16310000.0,16810000.0,500000.0,$16.310.000,"Jimny GL
$16.310.000

Precio con bono: $500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2023-05-11,2023-05-11 00:00:00,vigente,SUV
59a1a9015074,bmw|serie-3|m340i-xdrive,BMW,Serie 3,M340i xDrive,M340i xDrive,financiamiento:marca,46580000.0,46580000.0,0.0,$46.580.000,"M340i xDrive
$46.580.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2024-02-08,2024-02-08 00:00:00,vigente,Sedan
69faa9b9edb0,bmw|z4|z4-m40i,BMW,Z4,Z4 M40i,Z4 M40i,financiamiento:marca,65220000.0,66220000.0,1000000.0,$65.220.000,"Z4 M40i
$65.220.000

Precio con bono: $1,000,000
Tipo: Convertible
COTIZAR",https://www.ejemplo.com/autos/bmw/z4,bmw_data.csv,2025-05-11,2025-05-11 00:00:00,nuevo,Convertible
3c171da484bd,bmw|z4|z4-m40i,BMW,Z4,Z4 M40i,Z4 M40i,financiamiento:marca,60990000.0,60990000.0,0.0,$60.990.000,"Z4 M40i
$60.990.000

Precio con bono: $0
Tipo: Convertible
COTIZAR",https://www.ejemplo.com/autos/bmw/z4,bmw_data.csv,2024-01-26,2024-01-26 00:00:00,vigente,Convertible
f221d3871025,ford|mustang|mustang-mach-1,Ford,Mustang,Mustang Mach 1,Mustang Mach 1,financiamiento:marca,42260000.0,44260000.0,2000000.0,$42.260.000,"Mustang Mach 1
$42.260.000

Precio con bono: $2,000,000
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/ford/mustang,ford_data.csv,2024-07-14,2024-07-14 00:00:00,vigente,Coupé
735cb091998b,kia|morning|morning-lx,Kia,Morning,Morning LX,Morning LX,financiamiento:marca,9020000.0,9020000.0,0.0,$9.020.000,"Morning LX
$9.020.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-07-29,2023-07-29 00:00:00,por_llegar,City Car
8527acbf1490,toyota|rav4|rav4-adventure,Toyota,RAV4,RAV4 Adventure,RAV4 Adventure,financiamiento:marca,26080000.0,26080000.0,0.0,$26.080.000,"RAV4 Adventure
$26.080.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/toyota/rav4,toyota_data.csv,2024-10-14,2024-10-14 00:00:00,vigente,SUV
cc5c50a6085e,bmw|serie-3-touring|330i-touring-m-sport,BMW,Serie 3 Touring,330i Touring M Sport,330i Touring M Sport,financiamiento:marca,52650000.0,52650000.0,0.0,$52.650.000,"330i Touring M Sport
$52.650.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3-touring,bmw_data.csv,2024-05-13,2024-05-13 00:00:00,por_llegar,Station Wagon
f4aa9aa4f9c9,ford|explorer|explorer-limited,Ford,Explorer,Explorer Limited,Explorer Limited,financiamiento:marca,42070000.0,45070000.0,3000000.0,$42.070.000,"Explorer Limited
$42.070.000

Precio con bono: $3,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2024-06-23,2024-06-23 00:00:00,vigente,SUV
2f0afcf1c010,suzuki|swift|swift-glx,Suzuki,Swift,Swift GLX,Swift GLX,financiamiento:marca,10400000.0,11400000.0,1000000.0,$10.400.000,"Swift GLX
$10.400.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2025-02-10,2025-02-10 00:00:00,vigente,City Car
961a603f8edf,bmw|serie-3|m340i-xdrive,BMW,Serie 3,M340i xDrive,M340i xDrive,financiamiento:marca,47460000.0,47460000.0,0.0,$47.460.000,"M340i xDrive
$47.460.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2023-08-17,2023-08-17 00:00:00,por_llegar,Sedan
c80d5736f16f,chevrolet|silverado|silverado-trail-boss,Chevrolet,Silverado,Silverado Trail Boss,Silverado Trail Boss,financiamiento:marca,38100000.0,42100000.0,4000000.0,$38.100.000,"Silverado Trail Boss
$38.100.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/chevrolet/silverado,chevrolet_data.csv,2025-07-28,2025-07-28 00:00:00,vigente,Pick up
0f268dd9706d,bmw|z4|z4-m40i,BMW,Z4,Z4 M40i,Z4 M40i,financiamiento:marca,61690000.0,61690000.0,0.0,$61.690.000,"Z4 M40i
$61.690.000

Precio con bono: $0
Tipo: Convertible
COTIZAR",https://www.ejemplo.com/autos/bmw/z4,bmw_data.csv,2024-04-27,2024-04-27 00:00:00,vigente,Convertible
f392c871a16d,ford|explorer|explorer-st,Ford,Explorer,Explorer ST,Explorer ST,financiamiento:marca,48690000.0,48690000.0,0.0,$48.690.000,"Explorer ST
$48.690.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2025-10-08,2025-10-08 00:00:00,vigente,SUV
0bf980eb8cf5,ford|f-150|f-150-lariat,Ford,F-150,F-150 Lariat,F-150 Lariat,financiamiento:marca,54310000.0,55810000.0,1500000.0,$54.310.000,"F-150 Lariat
$54.310.000

Precio con bono: $1,500,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/ford/f-150,ford_data.csv,2025-12-04,2025-12-04 00:00:00,nuevo,Pick up
6f4308762547,chevrolet|tracker|tracker-ltz-at,Chevrolet,Tracker,Tracker LTZ AT,Tracker LTZ AT,financiamiento:marca,16960000.0,18960000.0,2000000.0,$16.960.000,"Tracker LTZ AT
$16.960.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/chevrolet/tracker,chevrolet_data.csv,2025-05-10,2025-05-10 00:00:00,vigente,SUV
1849c969128a,toyota|rav4|rav4-hybrid-limited,Toyota,RAV4,RAV4 Hybrid Limited,RAV4 Hybrid Limited,financiamiento:marca,24770000.0,24770000.0,0.0,$24.770.000,"RAV4 Hybrid Limited
$24.770.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/toyota/rav4,toyota_data.csv,2023-04-16,2023-04-16 00:00:00,por_llegar,SUV
3f4735216117,bmw|serie-3-touring|330i-touring-m-sport,BMW,Serie 3 Touring,330i Touring M Sport,330i Touring M Sport,financiamiento:marca,54010000.0,54010000.0,0.0,$54.010.000,"330i Touring M Sport
$54.010.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3-touring,bmw_data.csv,2024-08-27,2024-08-27 00:00:00,nuevo,Station Wagon
a7317c2cf1c5,ford|f-150|f-150-lariat,Ford,F-150,F-150 Lariat,F-150 Lariat,financiamiento:marca,46170000.0,50170000.0,4000000.0,$46.170.000,"F-150 Lariat
$46.170.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/ford/f-150,ford_data.csv,2024-12-16,2024-12-16 00:00:00,nuevo,Pick up
ae195f4daea2,mazda|cx-5|cx-5-r,Mazda,CX-5,CX-5 R,CX-5 R,financiamiento:marca,29170000.0,29170000.0,0.0,$29.170.000,"CX-5 R
$29.170.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/mazda/cx-5,mazda_data.csv,2025-03-21,2025-03-21 00:00:00,nuevo,SUV
160e1e14ea81,toyota|hilux|hilux-dx-cabina-simple,Toyota,Hilux,Hilux DX Cabina Simple,Hilux DX Cabina Simple,financiamiento:marca,31460000.0,32460000.0,1000000.0,$31.460.000,"Hilux DX Cabina Simple
$31.460.000

Precio con bono: $1,000,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/toyota/hilux,toyota_data.csv,2024-12-24,2024-12-24 00:00:00,vigente,Pick up
eed1b1f95f05,toyota|supra|gr-supra-3.0l-turbo,Toyota,Supra,GR Supra 3.0L Turbo,GR Supra 3.0L Turbo,financiamiento:marca,58950000.0,59450000.0,500000.0,$58.950.000,"GR Supra 3.0L Turbo
$58.950.000

Precio con bono: $500,000
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/toyota/supra,toyota_data.csv,2025-02-02,2025-02-02 00:00:00,vigente,Coupé
522f44da15fe,hyundai|grand-i10|grand-i10-hb-gls,Hyundai,Grand i10,Grand i10 HB GLS,Grand i10 HB GLS,financiamiento:marca,9520000.0,9520000.0,0.0,$9.520.000,"Grand i10 HB GLS
$9.520.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2023-08-24,2023-08-24 00:00:00,vigente,City Car
148b7120fa2a,hyundai|grand-i10|grand-i10-hb-gls,Hyundai,Grand i10,Grand i10 HB GLS,Grand i10 HB GLS,financiamiento:marca,10310000.0,10310000.0,0.0,$10.310.000,"Grand i10 HB GLS
$10.310.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2024-05-18,2024-05-18 00:00:00,vigente,City Car
e955458a1b09,suzuki|swift|swift-sport-turbo,Suzuki,Swift,Swift Sport Turbo,Swift Sport Turbo,financiamiento:marca,10670000.0,11670000.0,1000000.0,$10.670.000,"Swift Sport Turbo
$10.670.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2025-06-14,2025-06-14 00:00:00,por_llegar,City Car
9b53adebfb00,hyundai|grand-i10|grand-i10-hb-gls,Hyundai,Grand i10,Grand i10 HB GLS,Grand i10 HB GLS,financiamiento:marca,9370000.0,9870000.0,500000.0,$9.370.000,"Grand i10 HB GLS
$9.370.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2024-02-10,2024-02-10 00:00:00,vigente,City Car
cafc2f956202,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,9070000.0,9570000.0,500000.0,$9.070.000,"Morning EX
$9.070.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2024-11-10,2024-11-10 00:00:00,nuevo,City Car
07b881c51253,ford|f-150|f-150-lariat,Ford,F-150,F-150 Lariat,F-150 Lariat,financiamiento:marca,41810000.0,45810000.0,4000000.0,$41.810.000,"F-150 Lariat
$41.810.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/ford/f-150,ford_data.csv,2023-03-22,2023-03-22 00:00:00,nuevo,Pick up
30df3534aba2,suzuki|swift|swift-hybrid,Suzuki,Swift,Swift Hybrid,Swift Hybrid,financiamiento:marca,10900000.0,10900000.0,0.0,$10.900.000,"Swift Hybrid
$10.900.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2023-01-02,2023-01-02 00:00:00,vigente,City Car
23bda8004820,bmw|z4|z4-sdrive20i,BMW,Z4,Z4 sDrive20i,Z4 sDrive20i,financiamiento:marca,66840000.0,66840000.0,0.0,$66.840.000,"Z4 sDrive20i
$66.840.000

Precio con bono: $0
Tipo: Convertible
COTIZAR",https://www.ejemplo.com/autos/bmw/z4,bmw_data.csv,2024-11-06,2024-11-06 00:00:00,por_llegar,Convertible
95bfec074bc4,toyota|supra|gr-supra-3.0l-turbo,Toyota,Supra,GR Supra 3.0L Turbo,GR Supra 3.0L Turbo,financiamiento:marca,55180000.0,55180000.0,0.0,$55.180.000,"GR Supra 3.0L Turbo
$55.180.000

Precio con bono: $0
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/toyota/supra,toyota_data.csv,2023-03-20,2023-03-20 00:00:00,vigente,Coupé
ffbb95a76177,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,9530000.0,9530000.0,0.0,$9.530.000,"Morning EX
$9.530.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2024-07-24,2024-07-24 00:00:00,nuevo,City Car
2bde830c5d40,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,8000000.0,9000000.0,1000000.0,$8.000.000,"Morning EX
$8.000.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-10-25,2023-10-25 00:00:00,por_llegar,City Car
756a1f70d1dc,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,9870000.0,9870000.0,0.0,$9.870.000,"Morning EX
$9.870.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2024-05-07,2024-05-07 00:00:00,vigente,City Car
a6c5df51bea5,hyundai|grand-i10|grand-i10-hb-gls,Hyundai,Grand i10,Grand i10 HB GLS,Grand i10 HB GLS,financiamiento:marca,10980000.0,10980000.0,0.0,$10.980.000,"Grand i10 HB GLS
$10.980.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2025-11-28,2025-11-28 00:00:00,vigente,City Car
1d21d29406cf,hyundai|grand-i10|grand-i10-hb-gls,Hyundai,Grand i10,Grand i10 HB GLS,Grand i10 HB GLS,financiamiento:marca,9190000.0,9690000.0,500000.0,$9.190.000,"Grand i10 HB GLS
$9.190.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2024-01-20,2024-01-20 00:00:00,vigente,City Car
bd00dfe02596,toyota|hilux|hilux-gr-sport,Toyota,Hilux,Hilux GR-Sport,Hilux GR-Sport,financiamiento:marca,28830000.0,28830000.0,0.0,$28.830.000,"Hilux GR-Sport
$28.830.000

Precio con bono: $0
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/toyota/hilux,toyota_data.csv,2023-07-28,2023-07-28 00:00:00,por_llegar,Pick up
11b8bd7c4f33,hyundai|tucson|tucson-tl,Hyundai,Tucson,Tucson TL,Tucson TL,financiamiento:marca,25470000.0,25470000.0,0.0,$25.470.000,"Tucson TL
$25.470.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/hyundai/tucson,hyundai_data.csv,2025-05-24,2025-05-24 00:00:00,vigente,SUV
6a256aec754d,suzuki|jimny|jimny-gl,Suzuki,Jimny,Jimny GL,Jimny GL,financiamiento:marca,18940000.0,18940000.0,0.0,$18.940.000,"Jimny GL
$18.940.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2025-05-01,2025-05-01 00:00:00,nuevo,SUV
06fe0f031fd2,suzuki|swift|swift-glx,Suzuki,Swift,Swift GLX,Swift GLX,financiamiento:marca,9920000.0,10920000.0,1000000.0,$9.920.000,"Swift GLX
$9.920.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2023-12-04,2023-12-04 00:00:00,vigente,City Car
3ea7303a4824,kia|sportage|sportage-gt-line,Kia,Sportage,Sportage GT-Line,Sportage GT-Line,financiamiento:marca,26930000.0,26930000.0,0.0,$26.930.000,"Sportage GT-Line
$26.930.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2025-01-03,2025-01-03 00:00:00,nuevo,SUV
d13e2fa6a657,suzuki|jimny|jimny-gl,Suzuki,Jimny,Jimny GL,Jimny GL,financiamiento:marca,18170000.0,18170000.0,0.0,$18.170.000,"Jimny GL
$18.170.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2024-08-01,2024-08-01 00:00:00,nuevo,SUV
dd67284ea1e6,suzuki|jimny|jimny-gl,Suzuki,Jimny,Jimny GL,Jimny GL,financiamiento:marca,17550000.0,17550000.0,0.0,$17.550.000,"Jimny GL
$17.550.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2024-04-16,2024-04-16 00:00:00,vigente,SUV
c0e7ba10cbee,chevrolet|tracker|tracker-premier-at,Chevrolet,Tracker,Tracker Premier AT,Tracker Premier AT,financiamiento:marca,14430000.0,16430000.0,2000000.0,$14.430.000,"Tracker Premier AT
$14.430.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/chevrolet/tracker,chevrolet_data.csv,2024-01-09,2024-01-09 00:00:00,vigente,SUV
71489020f52a,kia|sportage|sportage-gt-line,Kia,Sportage,Sportage GT-Line,Sportage GT-Line,financiamiento:marca,22750000.0,22750000.0,0.0,$22.750.000,"Sportage GT-Line
$22.750.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2023-01-04,2023-01-04 00:00:00,vigente,SUV
df8eea66c0f3,hyundai|tucson|tucson-gl,Hyundai,Tucson,Tucson GL,Tucson GL,financiamiento:marca,24580000.0,24580000.0,0.0,$24.580.000,"Tucson GL
$24.580.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/hyundai/tucson,hyundai_data.csv,2024-10-03,2024-10-03 00:00:00,vigente,SUV
5481c44c8f3a,chevrolet|tracker|tracker-ls-mt,Chevrolet,Tracker,Tracker LS MT,Tracker LS MT,financiamiento:marca,18210000.0,18210000.0,0.0,$18.210.000,"Tracker LS MT
$18.210.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/chevrolet/tracker,chevrolet_data.csv,2025-05-12,2025-05-12 00:00:00,por_llegar,SUV
dad8b0695dd0,ford|explorer|explorer-xlt,Ford,Explorer,Explorer XLT,Explorer XLT,financiamiento:marca,43320000.0,47320000.0,4000000.0,$43.320.000,"Explorer XLT
$43.320.000

Precio con bono: $4,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2025-06-25,2025-06-25 00:00:00,nuevo,SUV
7e2802cbf047,kia|morning|morning-lx,Kia,Morning,Morning LX,Morning LX,financiamiento:marca,9400000.0,9400000.0,0.0,$9.400.000,"Morning LX
$9.400.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2024-02-01,2024-02-01 00:00:00,vigente,City Car
c7535e3063ed,suzuki|swift|swift-hybrid,Suzuki,Swift,Swift Hybrid,Swift Hybrid,financiamiento:marca,10720000.0,11220000.0,500000.0,$10.720.000,"Swift Hybrid
$10.720.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2024-06-03,2024-06-03 00:00:00,nuevo,City Car
279809963f5d,suzuki|jimny|jimny-5-puertas,Suzuki,Jimny,Jimny 5 Puertas,Jimny 5 Puertas,financiamiento:marca,16110000.0,17610000.0,1500000.0,$16.110.000,"Jimny 5 Puertas
$16.110.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2024-01-06,2024-01-06 00:00:00,vigente,SUV
5a14a56ad298,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,8480000.0,8980000.0,500000.0,$8.480.000,"Morning EX
$8.480.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-09-30,2023-09-30 00:00:00,nuevo,City Car
e1111a94802a,toyota|corolla|corolla-seg-hybrid,Toyota,Corolla,Corolla SEG Hybrid,Corolla SEG Hybrid,financiamiento:marca,17060000.0,17060000.0,0.0,$17.060.000,"Corolla SEG Hybrid
$17.060.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/toyota/corolla,toyota_data.csv,2023-06-02,2023-06-02 00:00:00,vigente,Sedan
0a8cf60d3c8f,chevrolet|onix|onix-rs,Chevrolet,Onix,Onix RS,Onix RS,financiamiento:marca,13240000.0,14240000.0,1000000.0,$13.240.000,"Onix RS
$13.240.000

Precio con bono: $1,000,000
Tipo: Hatchback
COTIZAR",https://www.ejemplo.com/autos/chevrolet/onix,chevrolet_data.csv,2024-11-24,2024-11-24 00:00:00,vigente,Hatchback
d8b87ab2f1da,kia|morning|morning-lx,Kia,Morning,Morning LX,Morning LX,financiamiento:marca,7630000.0,8630000.0,1000000.0,$7.630.000,"Morning LX
$7.630.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-03-25,2023-03-25 00:00:00,nuevo,City Car
064a8b97f655,bmw|serie-3-touring|330i-touring-m-sport,BMW,Serie 3 Touring,330i Touring M Sport,330i Touring M Sport,financiamiento:marca,48570000.0,48570000.0,0.0,$48.570.000,"330i Touring M Sport
$48.570.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3-touring,bmw_data.csv,2023-10-23,2023-10-23 00:00:00,vigente,Station Wagon
