UID;ID_Base;Categoría;Modelo Principal;Modelo;Submodelo;ctx_precio;precio_num;precio_lista_num;bono_num;Precio_Texto;fuente_texto_raw;Modelo_URL;Archivo_Origen;Fecha;Timestamp;texto_base_tipo;Tipo_Vehiculo;estado
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;46.590.000;48.590.000;2.000.000;;;;;01-05-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;46.690.000;48.690.000;2.000.000;;;;;01-06-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;46.790.000;48.790.000;2.000.000;;;;;01-07-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;46.690.000;48.690.000;2.000.000;;;;;01-08-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;46.590.000;48.590.000;2.000.000;;;;;01-09-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;46.390.000;48.390.000;2.000.000;;;;;01-10-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;46.190.000;48.190.000;2.000.000;;;;;01-11-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;45.990.000;47.990.000;2.000.000;;;;;01-12-2025;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;45.790.000;47.790.000;2.000.000;;;;;01-01-2026;;;;
;;Ssangyong;REXTON;LIMITED PLUS 2.2 TD 8AT 4WD AB;LIMITED PLUS;;45.690.000;47.690.000;2.000.000;;;;;01-02-2026;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.690.000;48.690.000;2.000.000;;;;;01-01-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.790.000;48.790.000;2.000.000;;;;;01-02-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.890.000;48.890.000;2.000.000;;;;;01-03-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.990.000;48.990.000;2.000.000;;;;;01-04-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;47.090.000;49.090.000;2.000.000;;;;;01-05-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;47.190.000;49.190.000;2.000.000;;;;;01-06-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;47.290.000;49.290.000;2.000.000;;;;;01-07-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;47.190.000;49.190.000;2.000.000;;;;;01-08-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;47.090.000;49.090.000;2.000.000;;;;;01-09-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.890.000;48.890.000;2.000.000;;;;;01-10-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.690.000;48.690.000;2.000.000;;;;;01-11-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.490.000;48.490.000;2.000.000;;;;;01-12-2025;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.290.000;48.290.000;2.000.000;;;;;01-01-2026;;;;
;;Ssangyong;REXTON;BLACK EDITION;BLACK EDITION;;46.190.000;48.190.000;2.000.000;;;;;01-02-2026;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;34.990.000;35.990.000;1.000.000;;;;;01-01-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.090.000;36.090.000;1.000.000;;;;;01-02-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.190.000;36.190.000;1.000.000;;;;;01-03-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.290.000;36.290.000;1.000.000;;;;;01-04-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.390.000;36.390.000;1.000.000;;;;;01-05-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.490.000;36.490.000;1.000.000;;;;;01-06-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.590.000;36.590.000;1.000.000;;;;;01-07-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.490.000;36.490.000;1.000.000;;;;;01-08-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.390.000;36.390.000;1.000.000;;;;;01-09-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;35.190.000;36.190.000;1.000.000;;;;;01-10-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;34.990.000;35.990.000;1.000.000;;;;;01-11-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;34.790.000;35.790.000;1.000.000;;;;;01-12-2025;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;34.590.000;35.590.000;1.000.000;;;;;01-01-2026;;;;
;;Volkswagen;TIGUAN;TSI AT COMFORTLINE 150HP;COMFORTLINE;;34.490.000;35.490.000;1.000.000;;;;;01-02-2026;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;37.990.000;38.990.000;1.000.000;;;;;01-01-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.090.000;39.090.000;1.000.000;;;;;01-02-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.190.000;39.190.000;1.000.000;;;;;01-03-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.290.000;39.290.000;1.000.000;;;;;01-04-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.390.000;39.390.000;1.000.000;;;;;01-05-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.490.000;39.490.000;1.000.000;;;;;01-06-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.590.000;39.590.000;1.000.000;;;;;01-07-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.490.000;39.490.000;1.000.000;;;;;01-08-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.390.000;39.390.000;1.000.000;;;;;01-09-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;38.190.000;39.190.000;1.000.000;;;;;01-10-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;37.990.000;38.990.000;1.000.000;;;;;01-11-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;37.790.000;38.790.000;1.000.000;;;;;01-12-2025;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;37.590.000;38.590.000;1.000.000;;;;;01-01-2026;;;;
;;Volkswagen;TIGUAN;1.4 TSI AT R-Line;R-LINE;;37.490.000;38.490.000;1.000.000;;;;;01-02-2026;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.490.000;50.890.000;5.400.000;;;;;01-01-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.590.000;50.990.000;5.400.000;;;;;01-02-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.690.000;51.090.000;5.400.000;;;;;01-03-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.790.000;51.190.000;5.400.000;;;;;01-04-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.890.000;51.290.000;5.400.000;;;;;01-05-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.990.000;51.390.000;5.400.000;;;;;01-06-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;46.090.000;51.490.000;5.400.000;;;;;01-07-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.990.000;51.390.000;5.400.000;;;;;01-08-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.890.000;51.290.000;5.400.000;;;;;01-09-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.590.000;50.990.000;5.400.000;;;;;01-10-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;45.290.000;50.690.000;5.400.000;;;;;01-11-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;44.990.000;50.390.000;5.400.000;;;;;01-12-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;44.790.000;50.190.000;5.400.000;;;;;01-01-2026;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;LIMITED;;44.690.000;50.090.000;5.400.000;;;;;01-02-2026;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.490.000;55.890.000;5.400.000;;;;;01-01-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.590.000;55.990.000;5.400.000;;;;;01-02-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.690.000;56.090.000;5.400.000;;;;;01-03-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.790.000;56.190.000;5.400.000;;;;;01-04-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.890.000;56.290.000;5.400.000;;;;;01-05-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.990.000;56.390.000;5.400.000;;;;;01-06-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;51.090.000;56.490.000;5.400.000;;;;;01-07-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.990.000;56.390.000;5.400.000;;;;;01-08-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.890.000;56.290.000;5.400.000;;;;;01-09-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.590.000;55.990.000;5.400.000;;;;;01-10-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;50.290.000;55.690.000;5.400.000;;;;;01-11-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;49.990.000;55.390.000;5.400.000;;;;;01-12-2025;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;49.790.000;55.190.000;5.400.000;;;;;01-01-2026;;;;
;;Hyundai;SANTA FE;MX5 2.5T AT 4WD;CALLIGRAPHY;;49.690.000;55.090.000;5.400.000;;;;;01-02-2026;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×4;New CR-V Touring ;;40.490.000;42.490.000;2.000.000;;;;;01-01-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×5;New CR-V Touring ;;40.590.000;42.590.000;2.000.000;;;;;01-02-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×6;New CR-V Touring ;;40.690.000;42.690.000;2.000.000;;;;;01-03-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×7;New CR-V Touring ;;40.790.000;42.790.000;2.000.000;;;;;01-04-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×8;New CR-V Touring ;;40.890.000;42.890.000;2.000.000;;;;;01-05-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×9;New CR-V Touring ;;40.990.000;42.990.000;2.000.000;;;;;01-06-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×10;New CR-V Touring ;;41.090.000;43.090.000;2.000.000;;;;;01-07-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×11;New CR-V Touring ;;40.990.000;42.990.000;2.000.000;;;;;01-08-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×12;New CR-V Touring ;;40.890.000;42.890.000;2.000.000;;;;;01-09-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×13;New CR-V Touring ;;40.690.000;42.690.000;2.000.000;;;;;01-10-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×14;New CR-V Touring ;;40.490.000;42.490.000;2.000.000;;;;;01-11-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×15;New CR-V Touring ;;40.290.000;42.290.000;2.000.000;;;;;01-12-2025;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×16;New CR-V Touring ;;40.090.000;42.090.000;2.000.000;;;;;01-01-2026;;;;
;;HONDA;New CR-V Touring ;1.5 Turbo Aut. 4×17;New CR-V Touring ;;39.990.000;41.990.000;2.000.000;;;;;01-02-2026;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;44.790.000;49.190.000;4.400.000;;;;;01-01-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;44.890.000;49.290.000;4.400.000;;;;;01-02-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;44.990.000;49.390.000;4.400.000;;;;;01-03-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;45.090.000;49.490.000;4.400.000;;;;;01-04-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;45.190.000;49.590.000;4.400.000;;;;;01-05-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;45.290.000;49.690.000;4.400.000;;;;;01-06-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;45.390.000;49.790.000;4.400.000;;;;;01-07-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;45.290.000;49.690.000;4.400.000;;;;;01-08-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;45.190.000;49.590.000;4.400.000;;;;;01-09-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;44.890.000;49.290.000;4.400.000;;;;;01-10-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;44.590.000;48.990.000;4.400.000;;;;;01-11-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;44.290.000;48.690.000;4.400.000;;;;;01-12-2025;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;44.090.000;48.490.000;4.400.000;;;;;01-01-2026;;;;
;;Hyundai;PALISADE;LX2 3.5 AT AWD;Premium FL;;43.990.000;48.390.000;4.400.000;;;;;01-02-2026;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;48.790.000;53.190.000;4.400.000;;;;;01-01-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;48.890.000;53.290.000;4.400.000;;;;;01-02-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;48.990.000;53.390.000;4.400.000;;;;;01-03-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;49.090.000;53.490.000;4.400.000;;;;;01-04-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;49.190.000;53.590.000;4.400.000;;;;;01-05-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;49.290.000;53.690.000;4.400.000;;;;;01-06-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;49.390.000;53.790.000;4.400.000;;;;;01-07-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;49.290.000;53.690.000;4.400.000;;;;;01-08-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;49.190.000;53.590.000;4.400.000;;;;;01-09-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;48.890.000;53.290.000;4.400.000;;;;;01-10-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;48.590.000;52.990.000;4.400.000;;;;;01-11-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;48.290.000;52.690.000;4.400.000;;;;;01-12-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;48.090.000;52.490.000;4.400.000;;;;;01-01-2026;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Premium FL;;47.990.000;52.390.000;4.400.000;;;;;01-02-2026;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;52.790.000;58.190.000;5.400.000;;;;;01-01-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;52.890.000;58.290.000;5.400.000;;;;;01-02-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;52.990.000;58.390.000;5.400.000;;;;;01-03-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;53.090.000;58.490.000;5.400.000;;;;;01-04-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;53.190.000;58.590.000;5.400.000;;;;;01-05-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;53.290.000;58.690.000;5.400.000;;;;;01-06-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;53.390.000;58.790.000;5.400.000;;;;;01-07-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;53.290.000;58.690.000;5.400.000;;;;;01-08-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;53.190.000;58.590.000;5.400.000;;;;;01-09-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;52.890.000;58.290.000;5.400.000;;;;;01-10-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;52.590.000;57.990.000;5.400.000;;;;;01-11-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;52.290.000;57.690.000;5.400.000;;;;;01-12-2025;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;52.090.000;57.490.000;5.400.000;;;;;01-01-2026;;;;
;;Hyundai;PALISADE;LX2 2.2 CRDI AT AWD;Limited FL;;51.990.000;57.390.000;5.400.000;;;;;01-02-2026;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.290.000;43.690.000;4.400.000;;;;;01-01-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.390.000;43.790.000;4.400.000;;;;;01-02-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.490.000;43.890.000;4.400.000;;;;;01-03-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.590.000;43.990.000;4.400.000;;;;;01-04-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.690.000;44.090.000;4.400.000;;;;;01-05-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.790.000;44.190.000;4.400.000;;;;;01-06-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.890.000;44.290.000;4.400.000;;;;;01-07-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.790.000;44.190.000;4.400.000;;;;;01-08-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.690.000;44.090.000;4.400.000;;;;;01-09-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.390.000;43.790.000;4.400.000;;;;;01-10-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;39.090.000;43.490.000;4.400.000;;;;;01-11-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;38.790.000;43.190.000;4.400.000;;;;;01-12-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;38.590.000;42.990.000;4.400.000;;;;;01-01-2026;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 MT Euro VI;SR5;;38.490.000;42.890.000;4.400.000;;;;;01-02-2026;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.190.000;45.190.000;3.000.000;;;;;01-01-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.290.000;45.290.000;3.000.000;;;;;01-02-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.390.000;45.390.000;3.000.000;;;;;01-03-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.490.000;45.490.000;3.000.000;;;;;01-04-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.590.000;45.590.000;3.000.000;;;;;01-05-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.690.000;45.690.000;3.000.000;;;;;01-06-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.790.000;45.790.000;3.000.000;;;;;01-07-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.690.000;45.690.000;3.000.000;;;;;01-08-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.590.000;45.590.000;3.000.000;;;;;01-09-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.390.000;45.390.000;3.000.000;;;;;01-10-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;42.090.000;45.090.000;3.000.000;;;;;01-11-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;41.790.000;44.790.000;3.000.000;;;;;01-12-2025;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;41.590.000;44.590.000;3.000.000;;;;;01-01-2026;;;;
;;Toyota;FORTUNER;SR5 4×4 2.8 AT Euro VI;SR5;;41.390.000;44.390.000;3.000.000;;;;;01-02-2026;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;48.790.000;51.890.000;3.100.000;;;;;01-01-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;48.890.000;51.990.000;3.100.000;;;;;01-02-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;48.990.000;52.090.000;3.100.000;;;;;01-03-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;49.090.000;52.190.000;3.100.000;;;;;01-04-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;49.190.000;52.290.000;3.100.000;;;;;01-05-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;49.290.000;52.390.000;3.100.000;;;;;01-06-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;49.390.000;52.490.000;3.100.000;;;;;01-07-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;49.290.000;52.390.000;3.100.000;;;;;01-08-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;49.190.000;52.290.000;3.100.000;;;;;01-09-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;48.990.000;52.090.000;3.100.000;;;;;01-10-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;48.690.000;51.790.000;3.100.000;;;;;01-11-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;48.390.000;51.490.000;3.100.000;;;;;01-12-2025;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;48.190.000;51.290.000;3.100.000;;;;;01-01-2026;;;;
;;Toyota;FORTUNER;SRX 2.8 TA 4×4 DCM;SRX;;47.990.000;51.090.000;3.100.000;;;;;01-02-2026;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.390.000;41.390.000;1.000.000;;;;;01-01-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.490.000;41.490.000;1.000.000;;;;;01-02-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.590.000;41.590.000;1.000.000;;;;;01-03-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.690.000;41.690.000;1.000.000;;;;;01-04-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.790.000;41.790.000;1.000.000;;;;;01-05-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.890.000;41.890.000;1.000.000;;;;;01-06-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.990.000;41.990.000;1.000.000;;;;;01-07-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.890.000;41.890.000;1.000.000;;;;;01-08-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.790.000;41.790.000;1.000.000;;;;;01-09-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.590.000;41.590.000;1.000.000;;;;;01-10-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.390.000;41.390.000;1.000.000;;;;;01-11-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.190.000;41.190.000;1.000.000;;;;;01-12-2025;;;;
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;40.090.000;41.090.000;1.000.000;;;;;01-01-2026;;;;
